"duration","age","gender","race","edu","pre_emotion_good","pre_emotion_happy","pre_emotion_tired","pre_emotion_tense","pids_1","pids_2","pids_3","pids_4","ideology","interest","attention_check","post_emotion_good","post_emotion_happy","post_emotion_tired","post_emotion_tense","panas_1","panas_2","panas_3","panas_4","panas_5","panas_6","panas_7","panas_8","panas_9","panas_10","ft_rep_sup","ft_dem_sup","ft_rep","ft_dem","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_neonazi","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","partisanship","condition"
465,35,0,5,3,6,6,7,6,7,7,7,6,9,7,2,6,6,6,7,5,6,5,4,5,7,7,7,5,7,100,24,100,24,40,100,0,61,71,3,3,3,4,5,6,5,5,5,4,4,4,4,5,3,4,3,3,3,2,"Republican","HappyW"
268,23,1,4,3,1,1,1,1,7,7,7,7,10,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,100,11,85,85,71,100,100,0,1,1,1,1,1,1,1,7,7,7,7,7,7,4,4,4,4,4,4,1,"Democrat","HappyQ"
344,35,1,3,3,5,4,1,2,4,4,4,4,8,1,2,3,3,1,2,3,4,3,3,3,4,3,3,4,3,40,48,53,4,5,51,34,2,51,3,3,3,3,4,4,4,3,3,3,6,6,6,4,3,3,3,3,3,2,"Republican","HappyP"
2601,29,1,3,5,7,7,7,6,6,6,6,6,9,6,2,6,7,7,6,6,7,6,6,7,6,7,7,6,6,87,89,90,84,86,82,80,82,86,7,7,6,6,6,6,6,6,6,6,7,6,7,5,4,5,5,4,4,5,"Republican","Control"
208,49,0,6,7,6,6,7,6,7,7,7,7,10,6,2,7,7,7,7,6,6,7,6,7,6,6,7,7,6,97,61,100,39,47,69,100,54,0,3,3,4,3,4,4,4,6,4,4,4,5,4,2,3,4,3,3,2,2,"Republican","Control"
205,33,1,3,6,4,6,7,6,4,5,4,5,8,3,2,3,6,4,7,6,6,6,6,6,6,6,6,6,6,95,62,64,72,70,80,82,75,75,6,6,4,5,6,6,6,6,6,6,5,5,6,4,4,4,3,3,5,3,"Democrat","HappyQ"
271,33,1,6,6,6,5,3,6,4,4,4,4,6,1,2,5,6,3,5,4,4,4,4,4,4,4,4,4,4,51,51,51,51,51,51,51,52,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,2,1,"Republican","HappyP"
307,69,1,6,7,7,6,5,7,7,7,7,3,8,6,2,7,7,6,7,6,7,5,5,3,6,6,6,5,7,88,23,83,13,8,79,72,74,4,6,6,6,6,6,6,6,5,3,5,3,3,2,3,3,1,2,2,1,1,"Republican","HappyW"
363,60,1,6,6,6,6,6,6,6,5,5,4,4,3,2,6,6,6,6,4,5,4,4,4,5,4,4,4,5,6,74,8,82,92,29,75,68,0,5,5,5,5,6,6,6,5,3,4,5,2,2,2,1,1,1,3,1,3,"Democrat","HappyP"
350,59,0,6,6,7,7,5,7,6,6,6,4,9,4,2,7,7,6,7,5,6,6,3,6,6,4,5,6,4,81,30,86,28,30,81,70,72,29,3,2,3,2,6,6,6,4,4,4,4,4,4,2,3,2,2,2,2,1,"Republican","Control"
374,64,1,6,7,6,6,5,6,7,7,7,5,1,6,2,6,6,5,6,4,4,5,3,3,6,6,6,4,6,18,70,14,78,87,37,95,90,0,6,6,6,6,6,6,6,6,3,6,4,4,4,1,1,1,1,1,1,1,"Democrat","Control"
372,64,0,6,6,5,5,6,6,5,5,5,5,6,6,2,5,6,6,6,3,5,5,2,3,6,3,5,3,5,65,23,70,12,19,66,75,2,2,2,1,2,2,3,1,2,2,2,1,6,7,7,2,1,2,2,1,2,1,"Republican","HappyW"
361,34,1,6,6,5,4,3,3,3,3,3,3,4,4,2,5,5,3,3,5,4,5,4,5,3,3,5,5,4,8,53,17,52,53,18,52,68,0,2,2,2,2,4,4,4,3,1,3,1,2,5,1,1,1,1,2,1,1,"Democrat","HappyP"
391,45,1,6,6,4,4,4,3,5,3,4,4,4,1,2,4,4,3,3,3,3,3,3,3,5,5,5,3,5,34,42,43,51,29,48,57,44,0,2,2,2,2,2,3,3,2,1,2,7,5,4,3,2,1,1,2,1,2,"Democrat","HappyQ"
419,68,0,6,4,7,7,7,7,6,6,6,5,5,2,2,7,7,7,7,5,5,5,5,5,5,5,5,5,5,71,29,72,30,51,51,3,65,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,2,2,"Republican","HappyQ"
395,76,1,3,7,7,7,7,7,6,6,6,5,5,7,2,7,7,7,7,7,7,5,4,6,5,5,5,4,6,83,22,84,23,58,71,55,60,40,2,2,2,2,5,5,5,3,3,4,5,5,4,2,1,2,2,2,2,2,"Republican","HappyQ"
403,28,1,4,6,3,4,4,1,5,5,4,4,5,1,2,3,3,4,6,3,4,5,4,3,5,4,3,4,4,49,81,48,80,96,49,92,95,12,3,3,3,3,6,4,3,4,2,4,5,5,4,3,1,4,3,4,4,1,"Democrat","HappyW"
408,64,1,6,6,6,6,6,6,6,6,6,2,2,2,2,6,6,6,6,3,4,3,3,3,4,3,5,4,3,18,66,16,68,67,37,51,66,0,3,3,5,4,6,5,6,4,3,3,5,5,4,1,1,1,1,1,1,1,"Democrat","HappyP"
422,66,1,6,6,6,5,4,7,7,7,7,5,2,7,2,6,5,4,7,5,7,6,4,5,4,4,5,6,6,43,80,31,85,87,57,75,88,4,3,4,5,2,5,6,6,6,3,3,7,4,4,1,1,1,1,1,1,1,"Democrat","Control"
308,36,1,4,6,6,6,3,6,6,5,7,2,4,3,2,6,6,3,6,3,3,4,3,3,4,3,3,5,5,10,72,17,71,78,20,78,31,0,2,1,2,2,3,1,3,3,2,2,7,6,6,1,1,1,1,4,1,1,"Democrat","Control"
476,74,1,6,3,7,7,4,6,5,4,6,5,8,6,2,6,7,6,6,6,5,6,4,5,6,4,6,6,6,52,50,52,39,50,85,56,50,0,2,1,2,2,4,4,4,4,1,4,4,4,4,1,3,2,3,2,3,1,"Republican","Control"
331,56,1,6,3,7,7,7,7,7,7,7,5,9,6,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,0,100,0,0,100,40,82,24,5,2,5,5,3,3,3,5,3,5,3,5,5,5,4,2,1,2,2,1,"Republican","HappyP"
242,38,0,3,7,4,3,4,4,4,4,4,4,5,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,60,55,42,43,60,60,58,42,57,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,3,3,1,"Democrat","HappyQ"
389,69,0,6,7,7,7,7,7,7,5,7,7,0,7,2,7,7,7,7,7,7,6,7,7,7,7,5,7,6,0,100,0,100,100,0,100,97,0,1,1,1,1,7,7,7,4,1,4,7,7,7,1,1,1,1,1,1,2,"Democrat","Control"
473,48,0,3,7,6,6,5,6,5,5,5,4,7,4,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,72,19,73,19,20,74,39,19,11,2,2,2,2,4,4,4,4,2,4,6,6,4,3,1,1,3,1,1,2,"Republican","Control"
142,47,1,5,6,7,7,7,7,3,3,3,3,4,2,1,5,5,5,5,4,4,4,4,4,4,4,4,4,4,61,57,55,55,43,59,53,57,55,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,"Democrat","HappyP"
498,68,0,6,6,4,5,4,5,7,3,5,6,1,2,2,5,5,4,5,3,2,3,2,2,4,2,3,3,3,11,79,16,80,88,16,62,91,0,4,4,4,4,2,2,4,4,3,4,4,4,4,3,1,1,1,3,1,1,"Democrat","Control"
435,79,0,3,6,5,5,5,5,4,5,5,3,7,5,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,70,46,67,44,31,78,68,52,21,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,2,3,4,2,1,"Republican","HappyP"
420,67,1,6,7,6,6,6,6,5,4,6,2,2,6,2,6,6,6,6,4,6,5,3,4,6,2,5,4,6,23,93,0,86,87,26,95,100,0,4,4,3,5,3,3,3,3,3,4,5,5,5,3,1,1,1,1,1,2,"Democrat","Control"
404,49,1,6,5,6,5,4,6,5,4,4,4,7,6,2,6,6,6,6,3,5,4,3,5,5,4,3,4,4,31,72,9,71,80,33,75,73,22,4,4,4,4,4,5,4,4,3,4,5,5,3,2,1,2,1,3,1,1,"Democrat","HappyP"
298,53,1,6,7,6,7,6,4,6,6,6,6,2,6,2,6,6,6,3,3,3,4,3,3,5,4,5,3,4,2,82,0,81,72,0,91,100,0,3,3,4,4,3,3,4,4,1,3,6,5,4,1,1,1,1,1,1,1,"Democrat","HappyP"
509,68,1,6,3,7,7,4,7,2,2,2,2,5,5,2,7,7,3,7,4,5,5,4,4,5,4,4,4,5,41,12,36,19,0,38,51,63,0,2,2,3,2,7,7,7,4,1,2,6,4,4,3,2,2,2,2,2,1,"Republican","HappyW"
415,55,0,6,7,7,6,4,6,7,6,7,6,10,6,2,6,6,4,5,6,6,7,6,5,6,4,4,6,6,100,1,95,0,0,100,8,0,5,2,1,2,1,3,2,2,1,1,2,7,5,5,4,4,1,5,1,1,1,"Republican","HappyW"
442,67,0,6,6,5,5,5,5,5,2,3,2,5,5,2,5,5,5,5,5,4,5,2,4,6,4,3,3,5,53,55,54,54,48,83,54,54,0,6,5,6,4,5,3,5,5,4,5,4,3,3,2,2,3,1,3,2,1,"Republican","HappyQ"
394,72,1,6,5,7,7,7,7,7,7,7,7,5,7,2,7,7,7,7,6,6,7,5,6,6,6,6,6,7,0,100,0,100,100,0,79,100,0,1,1,1,1,1,1,1,1,1,1,7,6,7,1,1,1,1,1,1,1,"Democrat","Control"
436,47,1,6,5,4,4,4,5,7,7,7,7,10,7,2,6,7,5,6,6,7,7,4,7,7,5,5,7,6,100,0,95,0,0,100,0,0,73,1,1,1,1,1,1,1,1,1,1,7,7,7,4,1,1,1,1,1,1,"Republican","HappyP"
308,67,1,6,5,7,7,7,7,4,6,4,1,7,2,2,7,7,7,7,4,4,4,4,4,7,4,7,7,7,91,13,93,0,39,70,73,36,40,5,4,5,5,4,4,4,4,2,4,7,4,1,1,1,1,1,1,1,1,"Republican","HappyP"
514,62,0,6,6,6,5,3,5,2,5,5,3,6,4,2,5,5,2,5,4,5,5,2,4,5,5,4,5,5,64,44,65,43,42,66,60,51,3,6,5,6,6,6,6,5,5,4,6,4,5,2,2,1,2,1,3,2,1,"Republican","HappyW"
486,34,1,6,6,7,7,7,7,6,5,6,1,2,4,2,7,7,7,7,6,6,7,7,6,7,6,7,7,7,51,62,40,73,75,40,71,64,0,5,5,4,5,5,6,5,5,3,5,5,5,4,2,1,2,2,2,1,4,"Democrat","HappyW"
528,72,0,6,6,6,2,3,3,6,6,7,3,2,7,2,5,6,3,5,4,6,5,5,5,5,4,5,5,5,22,79,7,92,85,42,73,73,0,3,2,2,2,3,6,6,2,2,4,6,4,5,2,1,1,1,4,1,2,"Democrat","HappyW"
297,31,0,6,3,7,4,7,7,7,7,7,6,0,7,2,7,7,7,7,7,7,7,7,5,6,6,4,7,7,3,100,0,100,91,3,85,75,0,1,1,1,1,4,4,4,1,1,1,7,7,7,2,1,1,1,2,1,1,"Democrat","HappyW"
545,57,1,6,5,7,7,7,7,5,2,7,5,5,6,2,7,7,7,7,7,7,7,5,7,7,7,7,7,7,100,0,100,0,51,75,20,0,0,1,1,1,1,5,7,5,3,2,2,7,2,3,1,4,1,5,1,1,1,"Republican","HappyQ"
471,67,1,6,3,7,7,7,7,4,1,1,1,5,7,2,7,7,7,7,4,4,6,3,3,6,4,4,4,6,40,40,10,10,50,40,30,60,0,3,3,3,3,4,4,4,3,2,3,5,5,4,1,1,1,1,1,1,1,"Democrat","HappyQ"
485,57,0,6,7,6,6,6,6,5,5,5,4,5,7,2,6,6,6,6,5,5,5,4,4,5,5,5,5,6,35,85,30,80,65,40,75,60,0,6,6,6,6,6,6,6,5,5,5,4,4,5,4,1,4,1,2,1,2,"Democrat","HappyP"
496,77,0,6,7,6,7,5,6,5,4,5,4,3,5,2,7,6,5,6,5,5,4,3,3,6,5,4,5,5,30,83,27,75,78,23,51,75,1,5,5,5,5,6,6,6,4,3,4,5,3,3,1,1,1,1,1,1,2,"Democrat","Control"
531,51,0,4,7,5,5,4,5,4,4,4,4,5,4,2,6,6,6,6,6,6,5,5,5,5,5,5,5,5,46,64,45,62,64,55,65,0,0,4,4,4,4,5,5,5,4,3,4,4,4,4,2,1,1,1,4,1,1,"Democrat","HappyP"
560,65,0,6,6,6,6,6,6,5,3,1,1,9,4,2,6,6,6,6,5,5,5,4,5,5,5,3,3,6,65,15,40,10,10,80,75,10,0,5,4,5,4,7,7,7,5,3,5,5,3,3,2,1,2,2,2,1,2,"Republican","HappyQ"
338,43,1,3,7,4,4,4,4,5,5,5,5,5,5,2,4,4,4,4,5,6,6,5,6,5,6,6,5,5,41,73,37,68,66,37,74,55,36,4,4,5,4,4,4,4,4,3,4,4,5,5,3,3,1,1,4,1,1,"Democrat","Control"
553,55,1,6,6,6,6,6,5,6,5,7,5,10,6,2,7,7,6,6,6,7,6,6,6,5,4,4,7,6,100,33,100,33,14,100,51,30,0,4,4,3,3,5,5,5,3,3,3,4,4,4,4,3,1,4,2,1,1,"Republican","HappyQ"
429,77,0,6,7,7,7,4,7,6,6,6,5,1,6,2,6,6,3,6,5,5,4,1,4,5,4,4,4,5,25,93,39,90,85,49,71,70,0,2,2,2,2,5,5,5,4,3,4,6,4,4,1,1,1,1,1,1,3,"Democrat","HappyW"
372,65,0,6,7,5,1,5,3,6,6,6,5,2,7,2,2,1,5,2,4,5,5,2,3,5,3,4,2,6,4,86,3,92,89,15,67,86,1,3,3,3,3,5,5,6,2,2,2,6,5,5,1,1,1,1,1,1,1,"Democrat","Control"
578,72,1,6,5,6,7,5,7,6,7,7,4,2,4,2,7,7,6,7,7,6,7,5,7,6,5,6,7,6,0,100,0,100,100,0,100,100,0,4,4,4,4,5,5,5,4,2,4,4,4,4,3,2,3,1,3,1,4,"Democrat","Control"
422,64,1,4,5,7,7,6,7,7,2,7,4,5,4,2,7,7,6,7,5,7,7,5,7,6,4,6,7,7,9,95,8,94,100,27,71,70,0,3,3,3,3,7,7,6,4,1,2,5,5,3,2,1,1,1,3,1,1,"Democrat","Control"
553,65,1,6,5,6,6,6,5,4,6,6,3,5,4,2,6,6,6,6,5,6,6,5,5,7,4,5,6,6,81,7,93,2,47,34,43,27,0,4,4,4,2,4,3,4,4,2,4,6,5,5,4,5,4,4,4,3,4,"Republican","HappyP"
494,72,1,6,5,7,7,7,7,7,7,7,7,10,4,2,7,7,7,7,6,6,6,6,6,6,6,6,6,6,92,11,100,8,20,94,41,55,4,3,1,2,3,5,5,4,2,2,2,2,2,2,2,3,3,1,3,1,2,"Republican","HappyP"
578,55,1,6,7,4,6,4,3,6,6,6,5,8,5,2,7,7,7,7,4,4,4,4,4,4,4,4,4,4,77,31,72,17,41,66,65,64,0,4,4,4,4,6,6,6,4,5,5,6,5,6,2,1,3,2,2,1,1,"Republican","HappyP"
557,68,1,6,6,5,5,4,5,5,4,5,4,4,2,2,3,5,5,5,5,6,5,6,5,5,5,6,6,5,30,69,23,73,57,42,77,77,5,4,4,4,4,6,6,6,4,4,4,4,4,4,1,1,1,1,1,1,1,"Democrat","HappyW"
543,79,1,6,5,7,7,4,7,6,6,6,4,5,4,2,7,7,6,7,5,5,6,4,5,6,5,5,6,6,86,52,81,68,60,61,91,67,30,6,6,6,6,4,4,4,4,6,5,4,4,4,4,3,2,3,4,2,2,"Republican","HappyP"
498,47,0,6,3,5,4,4,4,5,4,5,4,4,5,2,4,4,5,4,5,5,5,4,5,6,4,5,5,5,1,75,1,71,73,2,61,62,1,2,2,2,1,3,3,3,2,2,2,6,6,6,2,1,2,1,4,1,1,"Democrat","HappyP"
568,67,1,6,6,4,4,6,4,5,3,5,5,0,7,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,100,0,94,100,23,100,95,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,"Democrat","HappyW"
532,45,1,4,4,6,5,6,6,5,4,4,1,5,4,2,6,5,6,6,4,6,7,3,5,6,3,5,5,6,51,69,52,65,61,51,69,50,35,5,5,5,5,7,7,7,7,5,5,3,4,3,3,2,3,3,4,4,1,"Democrat","HappyQ"
619,72,0,6,6,7,7,1,7,7,7,7,2,10,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99,5,100,16,1,100,81,19,1,2,1,5,2,7,7,7,4,1,1,7,7,6,1,1,1,4,3,1,1,"Republican","Control"
483,81,0,6,6,6,6,6,6,6,5,5,2,8,4,2,6,6,6,6,3,3,3,3,3,4,3,3,3,4,73,26,40,26,25,73,51,30,31,4,4,4,3,4,3,4,3,3,4,3,4,4,2,2,1,3,1,1,3,"Republican","Control"
400,39,1,6,6,7,7,5,7,6,4,6,4,5,4,2,7,7,5,7,5,5,6,5,6,5,6,5,2,6,50,50,50,50,50,50,50,5,0,4,4,4,4,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","Control"
489,41,1,6,5,6,6,3,6,5,5,4,3,7,5,2,6,6,3,6,5,5,5,6,5,5,4,5,4,6,61,41,55,45,40,71,23,58,7,5,4,4,4,4,3,4,4,3,4,4,4,3,3,2,1,2,3,1,1,"Republican","HappyW"
523,67,1,6,7,7,7,7,7,7,6,7,5,1,6,2,7,7,7,7,4,5,6,4,4,7,4,6,6,7,6,97,0,98,88,8,87,82,0,2,2,3,2,1,1,4,2,1,2,7,7,6,1,1,1,1,4,1,1,"Democrat","Control"
479,35,0,6,6,5,5,4,3,6,5,5,6,8,1,2,5,5,5,5,3,5,4,5,4,4,5,4,5,5,48,18,48,8,12,54,46,28,0,4,3,4,3,3,5,3,3,2,4,5,5,5,4,1,3,2,4,2,1,"Republican","HappyP"
557,79,0,6,3,6,7,7,7,6,5,6,5,7,3,2,6,7,7,7,5,5,5,4,4,6,5,5,6,6,93,21,80,20,19,93,30,31,0,3,2,3,3,3,3,3,5,2,4,6,6,5,4,3,3,2,4,2,3,"Republican","Control"
622,73,0,6,7,7,7,1,4,6,5,6,2,5,6,2,7,7,1,4,4,4,6,4,4,7,5,7,6,4,11,74,0,70,40,51,51,38,0,6,5,5,5,4,5,4,3,1,4,3,4,4,3,1,1,1,3,1,3,"Democrat","HappyP"
574,69,0,6,7,7,6,3,2,7,6,7,6,9,7,2,6,6,3,6,5,5,3,4,4,6,4,4,4,6,91,20,90,15,30,100,50,25,0,6,6,6,6,7,7,7,4,3,5,6,4,2,3,2,1,4,1,1,1,"Republican","HappyQ"
453,67,0,3,6,6,6,6,7,3,5,5,2,3,5,2,6,6,7,6,4,6,7,2,5,7,2,5,3,6,20,80,30,80,85,10,75,70,0,3,2,5,4,3,2,4,6,2,4,6,6,4,3,1,1,1,2,2,2,"Democrat","HappyP"
590,69,1,6,7,4,4,1,4,4,5,4,1,5,4,2,4,4,1,4,1,6,5,1,1,5,1,4,1,5,10,85,0,86,70,10,51,100,0,3,4,4,4,4,4,4,4,1,4,7,4,4,2,1,1,1,2,1,1,"Democrat","HappyP"
579,59,1,6,5,7,7,7,7,4,5,4,4,6,4,2,7,7,7,7,6,6,4,6,4,7,5,4,4,7,45,39,45,0,25,60,25,45,0,5,5,5,5,5,7,7,5,3,4,4,4,5,4,4,2,1,4,1,1,"Republican","HappyQ"
492,66,0,6,7,6,5,6,6,6,4,5,2,2,6,2,6,5,6,6,4,5,4,2,3,6,2,4,4,6,22,71,23,71,84,25,57,56,0,5,5,5,5,7,7,7,4,4,5,4,3,3,1,1,1,1,1,1,1,"Democrat","HappyQ"
574,46,0,6,6,7,7,6,7,6,5,5,3,7,6,2,7,7,6,7,7,7,6,6,6,7,6,6,6,7,30,70,30,70,65,30,65,55,1,5,5,5,3,6,6,6,5,3,4,3,5,3,1,1,1,1,1,1,1,"Democrat","HappyW"
546,72,1,6,5,7,6,3,7,5,5,7,1,2,6,2,7,7,2,7,5,6,6,5,4,6,6,7,6,6,0,83,0,80,23,0,77,75,0,4,5,5,3,1,1,1,4,1,4,1,4,4,4,1,1,1,3,1,4,"Democrat","HappyP"
579,59,1,6,5,6,6,4,6,7,7,7,1,10,4,2,7,7,3,7,5,5,7,4,4,7,4,4,6,4,95,19,97,0,0,100,51,15,0,1,1,1,1,4,4,4,4,1,2,7,7,7,5,5,3,4,4,2,1,"Republican","HappyP"
588,67,1,6,4,6,5,3,5,6,5,7,3,5,4,2,7,5,3,5,5,5,5,5,5,5,5,5,5,6,34,67,42,77,70,42,64,66,44,2,3,3,3,4,4,4,2,1,4,7,6,3,3,1,1,1,3,1,3,"Democrat","Control"
695,71,0,6,6,7,7,7,7,7,7,7,7,10,4,2,7,7,7,7,4,7,5,4,7,7,7,7,7,6,0,100,0,100,29,25,71,0,0,3,3,3,3,4,4,4,3,3,3,5,5,5,5,5,5,1,5,1,1,"Democrat","HappyW"
627,65,0,6,7,7,7,7,7,6,6,7,6,2,7,2,7,7,7,6,4,4,4,3,3,6,4,4,5,5,18,93,11,84,92,39,73,72,0,6,5,5,6,3,2,4,4,3,5,5,4,4,4,1,1,1,1,1,2,"Democrat","HappyQ"
613,75,1,6,7,7,6,5,6,7,6,7,6,2,5,2,6,6,5,6,4,4,3,2,4,6,3,3,5,4,15,93,6,83,75,25,62,71,0,5,5,5,5,4,4,4,4,2,4,5,5,3,2,1,1,1,2,1,2,"Democrat","HappyW"
584,64,0,6,7,5,5,6,6,5,3,4,2,4,5,2,5,5,6,6,4,5,5,4,4,5,5,4,3,5,40,40,40,40,41,67,52,58,0,5,5,5,4,5,6,5,5,5,5,4,4,2,2,1,1,2,1,1,1,"Republican","HappyQ"
695,70,0,6,6,6,6,6,7,6,6,6,5,3,6,2,6,6,6,6,4,6,6,4,5,6,6,6,6,6,39,92,15,92,92,28,71,72,0,5,5,4,5,5,5,5,4,3,5,6,4,4,3,2,2,1,3,2,3,"Democrat","HappyQ"
715,58,1,6,6,6,6,6,6,4,4,4,4,5,4,2,7,7,7,7,6,6,6,6,6,6,6,6,6,6,40,77,44,80,63,59,56,79,39,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,1,"Democrat","HappyW"
634,70,0,6,3,6,5,2,7,7,6,6,4,5,6,2,6,5,2,6,6,6,6,6,5,4,3,6,6,6,0,88,0,100,26,26,71,94,0,1,1,1,1,1,1,1,4,1,1,7,7,7,5,1,1,1,4,1,1,"Democrat","HappyQ"
630,63,1,6,5,4,4,1,5,7,6,6,5,9,5,2,5,5,1,5,4,5,5,1,2,3,3,5,4,5,77,0,65,0,15,93,33,29,0,2,3,4,2,1,1,2,5,1,2,5,7,4,3,4,1,3,2,2,1,"Republican","Control"
596,71,0,6,6,6,6,6,6,3,4,6,3,9,7,2,6,6,6,6,6,6,6,5,6,6,5,5,6,6,75,17,76,13,11,98,49,15,28,4,5,5,3,6,5,6,5,4,5,5,3,3,4,1,3,4,2,2,1,"Republican","HappyQ"
567,73,0,6,7,7,7,7,7,6,6,6,5,4,4,2,7,7,7,7,6,6,6,6,5,6,6,6,6,6,0,80,0,80,75,25,80,81,0,2,3,2,2,4,3,3,5,3,2,7,6,5,4,1,1,1,3,1,1,"Democrat","Control"
604,78,1,6,6,5,5,4,5,7,6,7,5,2,6,2,5,5,4,5,3,4,4,4,3,5,4,4,3,4,4,100,9,95,92,0,100,91,0,2,2,1,1,5,3,5,2,1,2,1,6,2,1,1,2,1,1,1,4,"Democrat","Control"
711,78,0,6,5,7,7,7,7,6,5,6,2,8,4,2,7,7,7,7,4,6,4,4,4,7,4,7,7,7,80,10,85,2,2,75,51,20,2,2,2,3,2,4,6,6,5,1,1,7,6,5,4,5,1,4,2,1,1,"Republican","HappyQ"
702,38,1,6,7,6,4,3,6,7,6,6,5,10,6,2,5,5,4,6,5,6,6,5,6,6,4,6,5,6,60,49,60,42,32,75,83,50,0,3,3,5,5,6,6,6,4,4,5,5,4,6,2,1,2,2,2,2,1,"Republican","HappyW"
769,60,0,6,7,6,6,6,6,7,6,7,3,2,4,2,7,7,6,7,6,6,5,5,5,6,5,5,5,5,39,80,10,75,80,40,80,80,0,5,4,4,6,5,5,3,4,2,5,4,5,4,1,1,1,1,1,1,2,"Democrat","HappyW"
827,55,1,5,5,7,7,7,7,5,4,5,5,5,5,2,7,7,7,7,6,6,4,3,4,6,5,5,5,6,30,95,25,85,70,45,97,75,0,5,3,4,5,5,5,3,1,2,3,5,6,3,3,1,1,1,2,1,4,"Democrat","HappyP"
649,43,1,4,5,4,2,3,5,2,5,7,4,5,3,2,3,1,2,6,1,2,4,1,1,3,1,4,1,3,11,100,6,96,51,57,72,69,0,4,3,4,4,5,5,5,6,2,2,2,6,3,3,2,5,4,5,5,1,"Democrat","HappyW"
612,79,0,6,5,6,5,7,7,6,6,6,5,10,5,2,6,6,5,5,5,6,5,4,4,5,6,5,4,6,14,73,9,73,77,29,71,32,0,4,3,3,3,3,3,3,2,2,2,5,6,6,4,1,2,1,4,1,2,"Democrat","HappyQ"
618,64,1,6,6,4,3,2,4,7,2,5,3,7,5,2,3,3,2,4,4,4,5,2,4,3,4,3,4,5,39,10,56,1,19,55,49,62,0,2,2,2,1,4,4,4,4,1,2,5,3,2,1,1,1,1,1,1,1,"Republican","HappyP"
