"duration","age","town_size","gender","edu","attitude_government","ideology","interest","attention_check","ft_inparty_supporter","ft_outparty_supporter","ft_govern_sup","ft_govern_opp","ft_inparty","ft_outparty","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_nationalist","ft_neonazi","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","condition","pids_1","pids_2","pids_3","pids_4","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3R","trait_4R","trait_5R","trait_6","Happy","Angry","Anxious"
3768,55,5,1,3,"opponent",1,4,2,82,2,2,98,76,2,65,2,43,50,2,3,5,4,1,1,3,1,1,"ANGW",7,7,7,1,1,1,1,1,1,2,1,1,1,7,7,7,1,0,2,0
4477,43,3,1,6,"opponent",4,2,2,57,24,2,97,28,54,2,35,50,1,28,3,1,3,1,3,3,1,1,"ControlW",4,7,7,1,1,1,1,1,1,2,4,4,4,3,3,5,4,0,0,0
9609,34,5,2,6,"supporter",8,3,2,59,53,37,48,56,39,51,63,51,37,54,50,3,3,3,3,3,3,3,"HappyW",4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,0,0,0
421,42,2,1,6,"supporter",10,6,2,76,19,76,31,80,21,65,62,50,31,77,0,1,5,1,1,4,1,1,"ANGW",7,7,7,4,3,3,4,2,4,5,3,6,4,5,6,5,3,0,0,0
1206,27,5,2,6,"opponent",0,6,2,39,3,16,50,37,11,56,47,50,50,15,1,2,1,2,1,3,1,2,"ANXW",4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1
519,56,3,2,2,"supporter",10,4,2,100,0,100,0,0,0,0,100,0,0,0,0,3,3,4,2,2,3,3,"ANGW",6,6,6,5,3,2,2,3,4,3,5,4,4,5,5,5,3,0,0,0
1723,79,5,1,6,"opponent",4,5,2,76,8,16,73,80,2,62,11,56,61,11,2,3,3,3,3,4,4,1,"ControlW",7,7,7,7,1,2,2,1,5,4,4,3,1,1,1,2,1,0,0,0
674,46,5,2,6,"opponent",3,6,2,67,29,13,83,65,3,81,47,63,64,11,1,3,2,1,1,2,2,5,"ANGW",7,6,7,6,5,4,5,4,3,2,3,2,3,5,5,2,4,0,1,0
7378,35,3,2,3,"opponent",0,1,2,100,0,0,100,99,0,100,0,86,97,0,0,3,3,3,3,3,2,1,"ANXW",5,7,5,7,1,1,1,1,1,1,1,1,1,7,7,7,1,0,0,0
333,19,2,1,1,"opponent",5,2,2,80,39,36,67,66,22,50,49,49,66,35,50,4,4,3,3,4,2,5,"ControlW",4,5,4,2,3,3,4,4,3,3,3,3,3,5,5,4,3,0,0,0
369,56,1,1,3,"opponent",0,7,2,99,1,1,99,99,1,99,50,99,99,1,1,5,1,1,1,5,1,2,"ControlW",7,7,7,7,4,4,4,4,4,4,4,2,4,4,4,4,4,0,0,0
1408,23,1,1,5,"supporter",8,4,2,58,0,52,44,70,0,37,55,48,36,47,0,4,4,3,3,4,3,5,"ANGW",7,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,2
562,24,1,1,5,"opponent",4,1,2,34,33,46,41,42,41,51,49,29,15,38,26,3,3,3,3,3,3,5,"HappyW",4,4,4,4,4,4,4,4,7,7,7,4,4,4,4,4,4,2,0,0
568,51,1,2,2,"supporter",10,6,2,92,25,89,19,98,19,15,83,20,47,61,18,3,5,3,3,5,3,4,"ANGW",7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0
7896,20,4,1,3,"opponent",5,2,2,52,10,4,62,53,1,60,27,5,18,48,0,2,2,1,3,2,1,1,"HappyW",4,3,3,3,2,2,2,2,4,4,5,4,4,5,3,4,4,2,0,0
3272,63,4,1,3,"opponent",3,7,2,81,5,49,57,62,1,67,44,97,97,2,0,2,3,1,1,2,1,4,"ANGW",5,1,2,5,5,5,5,5,7,5,7,5,3,4,6,4,5,0,2,0
598,32,4,2,4,"opponent",10,6,2,84,0,39,32,90,0,0,100,0,0,68,0,4,2,2,2,3,3,3,"ANXW",3,5,3,2,3,4,3,4,5,5,3,5,1,3,3,5,3,0,0,0
558,37,3,2,5,"supporter",8,6,2,99,0,99,8,99,0,1,99,19,42,86,0,2,5,4,4,3,3,5,"ANGW",7,6,7,7,4,4,4,4,5,5,5,4,4,4,4,4,4,0,0,0
575,48,1,2,2,"opponent",5,3,2,100,0,1,100,100,0,41,50,1,1,0,0,5,5,1,1,3,1,1,"ANGW",7,7,7,1,1,1,1,1,4,4,4,1,1,7,7,7,1,0,0,0
676,50,1,2,2,"supporter",5,2,2,74,1,64,20,73,1,41,54,48,1,50,1,4,3,3,4,4,2,2,"ANXW",3,5,5,4,5,5,5,5,4,6,6,5,4,4,4,3,6,0,0,0
971,69,5,1,5,"opponent",5,4,2,93,3,3,96,95,3,55,2,52,81,0,1,4,4,3,1,4,2,4,"ANXW",7,7,5,6,2,2,1,2,3,1,4,4,1,6,6,5,3,0,0,1
358,68,4,1,6,"opponent",5,1,2,72,1,6,74,63,7,50,51,50,50,1,0,4,2,2,1,3,2,5,"ANGW",3,6,3,3,2,2,3,4,3,2,3,2,4,5,4,4,3,0,0,0
546,68,5,1,3,"opponent",3,2,2,93,0,0,98,98,0,95,10,30,80,0,0,4,3,4,4,3,2,2,"ANGW",7,7,7,6,3,3,3,3,6,6,6,5,4,4,4,2,4,0,1,0
1234,53,1,2,6,"opponent",5,6,2,77,25,79,75,84,8,67,61,50,64,15,6,4,4,3,2,3,3,1,"HappyW",5,6,4,2,4,4,3,3,5,5,4,4,2,7,5,3,4,2,0,0
337,65,2,2,3,"opponent",3,4,2,66,0,0,100,68,0,50,48,50,50,0,1,4,2,1,1,4,1,5,"HappyW",7,7,7,6,1,1,1,1,4,4,4,1,1,7,7,7,1,0,0,0
462,65,3,1,4,"opponent",4,5,2,76,0,3,52,84,0,72,40,29,51,0,0,3,3,3,1,2,2,5,"ANXW",4,4,4,3,1,1,2,2,4,4,4,2,4,6,6,4,1,0,1,2
286,63,1,2,6,"opponent",0,6,2,71,2,4,90,83,2,97,22,68,88,0,1,5,1,1,1,2,1,1,"HappyW",7,6,3,6,1,1,1,1,4,4,4,2,1,7,4,6,1,1,0,0
287,69,2,2,3,"opponent",3,5,2,86,4,11,83,88,4,75,7,16,45,5,5,3,2,2,2,4,1,2,"ControlW",7,7,7,6,3,2,2,3,4,5,3,3,2,1,2,2,3,0,0,0
316,67,2,1,3,"opponent",2,4,2,90,8,7,85,89,1,87,28,54,78,1,0,2,3,1,3,4,2,1,"ControlW",6,6,5,4,5,5,5,4,6,6,6,3,4,3,6,3,5,0,0,0
1157,70,5,1,4,"opponent",3,5,2,85,19,50,53,80,0,58,50,40,75,0,1,1,4,2,1,3,2,1,"ANXW",4,4,4,1,3,2,3,2,3,4,6,4,3,5,6,4,4,1,0,2
325,45,2,2,5,"opponent",0,7,2,98,1,2,99,99,1,51,50,47,1,1,1,1,1,1,1,4,1,3,"ANXW",4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1
5243,45,4,2,3,"supporter",7,7,2,81,5,91,24,84,0,49,62,0,16,19,0,2,3,1,1,3,1,5,"HappyW",6,5,6,4,1,1,1,1,6,5,6,5,5,3,4,3,4,2,0,0
551,64,1,1,6,"opponent",5,6,2,79,20,44,82,76,21,77,66,64,76,16,9,4,2,3,2,3,2,2,"ANGW",7,6,6,6,4,3,4,3,4,4,4,4,4,5,4,4,3,0,2,0
341,71,5,2,6,"opponent",2,6,2,95,0,0,100,90,1,90,47,83,95,0,0,5,1,1,1,4,1,1,"ANGW",5,7,4,3,3,4,5,4,2,4,2,2,3,6,4,4,4,0,1,0
593,36,1,1,4,"opponent",5,1,2,97,0,0,88,95,0,51,53,54,92,0,0,3,2,3,2,5,2,1,"ControlW",7,7,5,1,3,2,4,3,5,6,3,5,4,4,5,4,4,0,0,0
783,69,3,1,6,"opponent",2,6,2,53,52,49,72,52,33,63,44,83,51,1,1,3,2,2,1,3,1,1,"ControlW",6,6,5,6,4,3,4,4,4,6,5,3,4,4,4,3,4,0,0,0
522,67,5,1,6,"opponent",5,6,2,93,1,1,86,94,1,48,9,81,70,1,1,3,2,5,1,2,4,2,"HappyW",6,6,6,4,2,2,2,4,4,3,4,2,3,5,5,4,2,1,0,0
786,68,3,2,4,"opponent",3,6,2,74,10,5,99,90,5,85,10,55,75,1,0,2,2,1,1,2,1,2,"ANGW",7,6,7,6,2,3,3,2,4,4,4,2,2,5,5,4,4,0,2,0
559,39,2,2,6,"opponent",4,5,2,100,0,1,98,100,0,73,3,50,100,0,0,3,1,1,1,1,1,1,"HappyW",7,7,7,7,5,5,5,5,5,3,4,4,4,4,4,4,5,0,0,0
635,30,4,2,3,"opponent",5,5,2,50,20,15,70,52,2,50,49,50,25,24,50,4,3,3,3,4,1,2,"ControlW",4,4,4,5,3,2,3,4,5,3,4,2,2,7,4,4,4,0,0,0
547,33,1,2,6,"supporter",5,4,2,64,50,55,52,60,45,45,48,27,25,58,0,3,2,2,3,4,2,2,"HappyW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,1
919,42,1,2,2,"supporter",7,2,2,58,34,54,47,51,28,48,52,49,44,49,35,3,3,2,3,3,2,2,"ControlW",3,4,4,3,2,3,3,3,6,7,6,4,4,4,4,4,4,0,0,0
538,45,1,1,2,"supporter",7,6,2,96,80,83,6,99,50,53,85,26,85,49,13,3,4,2,2,4,2,2,"HappyW",7,7,7,6,3,2,2,2,4,5,4,2,3,5,5,5,3,2,0,0
451,60,5,1,2,"opponent",1,7,2,87,6,2,91,84,11,70,31,87,89,11,2,3,4,2,2,3,1,1,"ANXW",7,6,5,7,3,2,2,2,1,2,1,2,1,6,4,5,4,0,0,2
330,65,3,2,3,"supporter",5,7,2,75,23,74,49,50,0,50,75,49,12,0,1,3,5,1,5,2,1,1,"ControlW",7,1,7,1,1,2,4,2,4,4,4,4,4,4,4,1,4,0,0,0
749,67,4,2,6,"supporter",9,7,2,94,7,96,5,93,2,21,95,85,1,65,0,1,4,2,3,4,1,1,"ANXW",6,4,5,2,3,2,3,2,4,5,4,4,2,5,2,2,3,0,2,1
535,34,2,2,3,"supporter",10,4,2,43,40,43,48,45,55,53,47,42,30,48,48,3,3,3,3,3,3,3,"ControlW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
895,49,4,1,3,"supporter",10,6,2,41,37,54,27,80,20,29,68,32,49,51,15,3,4,3,3,3,3,1,"ANXW",6,5,6,5,4,6,6,6,5,5,4,5,5,4,4,4,6,0,0,0
603,54,3,1,5,"opponent",5,4,2,51,50,19,48,52,50,48,48,26,32,50,8,3,3,3,3,3,3,5,"ANGW",4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,0,1,1
399,67,5,1,3,"supporter",9,6,2,88,0,82,1,86,0,13,90,1,3,89,51,5,5,4,5,5,3,1,"HappyW",4,4,6,3,2,1,2,1,3,6,3,4,4,5,6,6,2,2,0,0
599,29,1,1,6,"opponent",7,5,2,49,3,4,100,53,13,47,47,77,27,40,0,1,1,1,1,1,1,1,"ControlW",7,7,7,1,1,1,1,1,4,4,6,4,2,7,7,6,1,0,0,0
665,21,5,2,3,"opponent",3,4,2,55,33,38,63,56,25,62,49,60,51,22,26,2,1,1,1,2,1,1,"ANGW",5,5,6,4,3,3,3,3,4,4,4,3,3,5,6,4,3,0,2,0
6092,57,5,1,3,"supporter",10,7,2,100,18,100,0,100,0,14,100,0,0,39,39,3,4,3,3,4,3,2,"HappyW",6,7,7,7,5,4,5,4,4,6,5,4,4,4,5,4,4,0,0,0
620,23,1,1,3,"supporter",10,4,2,72,47,62,42,67,7,18,45,52,57,55,18,3,2,2,2,2,2,2,"ControlW",4,3,4,4,5,3,4,3,4,5,3,5,5,6,3,3,5,0,0,0
5037,37,1,1,6,"opponent",3,6,2,71,2,1,92,89,1,73,43,74,89,4,2,4,4,4,1,4,1,1,"HappyW",7,7,7,1,2,2,2,2,3,4,3,1,4,7,7,5,1,2,0,0
630,52,1,1,3,"opponent",5,4,2,55,33,36,45,58,33,47,47,33,68,42,37,3,3,3,3,3,3,2,"HappyW",4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,1,0,0
313,42,1,2,6,"opponent",2,7,2,78,1,4,87,84,2,67,9,52,70,1,3,2,3,1,1,3,1,1,"ANXW",6,6,6,5,2,2,2,2,2,4,2,1,1,5,4,5,2,0,1,0
9524,56,1,1,4,"supporter",2,4,2,75,14,44,32,47,31,76,4,2,28,2,2,3,4,2,3,3,1,3,"ControlW",6,6,6,6,4,5,3,4,4,4,4,4,4,4,4,4,4,0,0,0
1356,51,3,1,4,"opponent",4,4,2,62,13,20,58,59,5,59,34,25,47,35,1,3,3,3,3,3,3,3,"ANXW",5,5,5,4,2,4,4,2,5,5,4,4,4,4,3,4,3,0,0,0
673,24,1,1,3,"supporter",10,4,2,63,47,72,58,78,23,59,72,72,80,55,55,5,3,1,3,3,1,4,"HappyW",6,6,6,4,6,5,6,5,6,5,6,7,6,1,1,1,6,2,0,0
619,33,5,1,6,"opponent",4,4,2,53,48,53,52,58,28,52,54,48,48,37,2,4,3,4,1,1,1,1,"HappyW",5,1,1,1,4,4,4,4,5,5,5,3,4,5,2,1,2,1,0,0
336,59,4,2,4,"supporter",10,6,2,90,20,97,34,98,20,17,91,24,3,48,38,4,5,4,2,5,4,2,"HappyW",7,7,7,7,4,4,4,4,6,6,5,2,4,4,4,4,4,0,0,0
358,45,2,1,3,"opponent",5,4,2,73,1,0,98,64,0,56,46,25,68,56,1,5,5,2,3,4,2,3,"ControlW",7,7,7,2,1,1,1,1,4,4,4,1,1,7,7,7,1,0,0,0
535,27,1,1,3,"supporter",4,6,2,70,47,73,44,85,13,66,78,70,40,18,9,3,3,1,1,5,1,2,"ANXW",6,4,4,4,4,2,5,2,6,6,6,6,5,5,6,4,3,0,2,0
605,24,1,1,4,"opponent",0,4,2,60,3,34,99,96,28,54,14,34,3,26,3,5,5,1,4,5,1,1,"ControlW",7,6,6,1,1,1,1,7,7,7,7,4,4,4,1,1,4,0,0,0
569,24,1,2,3,"supporter",9,2,2,33,0,36,24,26,0,0,69,3,1,47,0,2,3,1,1,2,1,5,"ControlW",2,2,2,1,4,3,4,4,5,3,4,4,4,4,4,3,4,0,0,0
1656,51,2,2,4,"opponent",1,7,2,93,7,9,71,96,7,91,12,77,93,7,4,4,3,5,2,4,4,2,"ANGW",5,6,6,1,4,4,4,4,3,3,3,3,1,6,6,5,2,0,0,0
310,60,5,1,3,"opponent",5,4,2,75,25,25,50,75,0,50,50,50,51,0,0,4,4,4,1,4,4,5,"ControlW",7,7,7,6,4,4,4,4,4,6,4,4,4,4,4,4,4,0,0,0
664,60,4,1,2,"supporter",5,4,2,98,2,99,99,98,2,49,49,0,51,48,1,3,3,3,2,5,1,2,"HappyW",4,7,7,4,4,4,4,4,7,7,4,4,4,4,4,4,4,1,0,0
624,23,2,1,3,"opponent",0,1,2,38,32,16,30,30,28,21,29,45,29,25,20,4,3,4,4,4,4,1,"ControlW",5,3,3,6,6,6,5,5,5,4,5,6,6,4,4,5,6,0,0,0
570,40,4,1,4,"supporter",10,7,2,85,8,94,14,95,2,72,98,96,47,51,0,1,1,3,1,1,1,1,"ANGW",7,7,7,7,1,1,1,1,7,7,7,1,1,7,7,7,1,0,0,0
524,46,1,1,3,"supporter",10,6,2,87,78,57,53,95,0,57,70,52,67,72,30,2,3,4,3,4,3,4,"ControlW",3,3,5,5,3,5,3,3,5,5,4,3,5,5,5,5,3,0,0,0
360,74,4,2,6,"opponent",6,5,2,90,0,4,80,93,0,45,54,54,60,47,2,3,4,2,5,4,2,2,"ANXW",4,6,5,5,1,2,2,1,2,3,2,2,2,6,6,5,1,0,0,1
366,54,3,1,3,"supporter",9,2,2,75,1,68,11,75,1,12,76,58,39,79,1,3,3,3,4,3,2,5,"ANXW",4,4,4,4,1,1,2,1,5,5,5,4,4,5,4,4,4,0,1,1
381,64,1,1,6,"opponent",2,6,2,75,0,0,100,83,0,77,1,50,99,1,0,4,2,2,1,4,2,5,"ANXW",7,7,7,6,1,1,1,1,2,1,2,4,1,7,7,3,1,0,0,2
406,67,5,1,3,"opponent",0,7,2,97,3,2,2,98,2,98,15,76,98,2,2,3,3,2,3,3,1,2,"HappyW",7,7,6,1,2,1,2,5,4,4,4,4,2,7,5,3,3,2,0,0
643,25,4,1,6,"opponent",5,4,2,65,10,24,45,80,34,48,44,64,58,62,48,3,3,3,3,3,3,2,"ANGW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0
679,61,1,2,2,"supporter",10,7,2,99,0,100,1,99,0,0,100,0,0,0,0,1,4,1,3,5,1,3,"HappyW",7,7,7,7,1,5,1,5,1,1,1,1,1,7,7,1,1,2,0,0
509,18,4,1,4,"supporter",10,3,2,40,24,37,34,89,57,74,73,24,69,73,89,3,3,2,1,2,4,1,"ANXW",7,6,6,5,1,4,2,4,6,3,3,6,2,2,5,5,2,0,0,0
281,24,4,1,6,"opponent",3,4,2,0,83,63,23,0,78,7,60,43,32,82,100,4,4,2,4,4,1,1,"ANXW",6,6,6,6,3,3,4,5,4,4,2,6,3,6,5,5,3,0,0,2
316,32,4,1,6,"supporter",4,2,2,58,59,53,49,69,56,56,36,51,49,51,59,3,3,3,3,3,3,1,"HappyW",3,4,4,1,4,4,4,3,2,2,2,4,4,4,4,4,4,1,0,0
642,48,1,2,6,"opponent",7,5,2,53,5,12,73,50,2,51,48,50,49,0,1,3,3,3,1,3,2,1,"ControlW",7,7,7,4,2,2,2,2,4,4,4,4,4,6,4,4,2,0,0,0
291,47,5,1,2,"opponent",0,4,2,100,0,0,0,81,0,100,2,30,57,0,0,5,3,5,1,2,4,1,"ControlW",1,4,4,1,1,1,1,1,4,4,4,1,1,7,7,7,1,0,0,0
406,49,4,2,6,"opponent",3,7,2,98,1,1,78,100,0,92,2,3,1,2,2,2,3,3,2,3,4,1,"ANXW",7,5,7,6,1,1,1,1,4,4,4,4,4,4,4,4,4,0,0,0
469,42,2,1,5,"supporter",3,3,2,6,6,11,6,14,6,5,10,12,8,12,10,3,5,4,3,3,4,3,"ANGW",3,5,3,4,1,1,1,1,5,7,2,1,1,7,7,7,1,0,0,0
407,54,4,1,3,"opponent",1,6,2,97,0,6,91,98,2,96,16,87,97,1,0,1,1,1,1,5,1,1,"HappyW",7,7,7,7,3,1,2,1,2,4,1,1,1,7,7,4,4,2,0,0
1364,32,3,1,6,"opponent",5,1,2,2,2,3,1,3,2,3,4,3,2,33,4,4,4,5,3,5,5,3,"ControlW",6,5,4,2,4,1,4,4,4,4,4,1,3,4,4,4,1,0,0,0
345,27,5,2,3,"opponent",0,5,2,100,0,0,100,100,0,100,0,100,68,0,0,3,2,1,1,3,1,2,"HappyW",7,7,7,7,1,1,1,1,1,1,3,1,1,6,5,7,1,2,0,0
977,33,4,2,5,"supporter",7,4,2,63,15,68,35,58,18,44,62,51,21,41,1,2,4,2,3,3,2,5,"ControlW",4,2,4,1,4,4,5,5,5,6,5,4,4,5,5,2,4,0,0,0
362,62,5,2,6,"opponent",2,4,2,99,1,0,99,100,0,88,49,0,49,0,0,4,4,3,1,2,2,2,"ANXW",7,7,4,6,1,1,1,1,4,1,3,1,1,7,7,7,1,0,1,0
747,39,3,2,4,"opponent",5,5,2,87,33,48,50,68,1,48,50,50,0,50,21,5,3,1,2,3,1,1,"ControlW",7,7,4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,0,0,0
513,22,1,1,1,"opponent",5,4,2,37,42,40,36,44,42,35,35,46,33,38,41,3,3,3,3,3,3,3,"ControlW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
1667,23,1,2,3,"opponent",5,2,2,45,48,62,60,55,53,65,43,50,60,55,40,2,4,2,1,3,1,3,"ANGW",4,3,2,1,5,3,5,4,6,7,6,5,4,4,1,1,4,0,2,0
301,24,4,2,5,"supporter",7,4,2,46,10,56,12,65,0,37,62,81,22,61,0,3,4,1,1,4,1,1,"ANXW",4,4,4,4,4,3,4,3,4,6,4,3,4,4,6,4,4,0,0,2
669,24,4,1,3,"supporter",9,4,2,94,61,84,46,77,5,61,89,72,63,10,0,1,2,1,1,2,1,1,"ControlW",5,5,5,6,3,3,4,2,5,5,5,6,4,4,4,1,4,0,0,0
1065,27,1,2,6,"supporter",6,4,2,49,39,60,51,60,17,52,63,12,14,50,0,3,3,3,3,3,3,1,"HappyW",4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,0,0
395,48,3,2,6,"opponent",4,5,2,77,37,27,74,79,0,68,50,66,66,0,0,4,2,3,1,3,1,2,"ANGW",7,5,6,5,4,4,4,2,6,6,6,4,3,4,4,4,4,0,0,0
423,68,4,1,3,"opponent",1,6,2,100,0,0,98,100,0,100,35,82,100,0,0,2,2,2,1,3,2,1,"ANXW",7,7,7,3,1,1,1,1,2,1,2,1,1,7,7,7,1,0,1,1
295,57,4,2,6,"opponent",5,4,2,100,100,100,100,100,100,100,100,33,100,0,0,3,5,1,2,5,1,1,"ANXW",4,1,4,1,6,6,6,6,7,7,7,7,7,4,1,1,7,0,0,0
955,49,1,1,4,"opponent",0,5,2,86,2,2,83,83,1,83,18,51,51,50,3,3,3,1,2,3,1,2,"ANXW",7,7,7,6,1,1,1,1,5,4,6,4,1,7,7,7,1,0,0,2
1714,24,1,1,1,"supporter",3,1,2,79,20,54,47,71,13,19,27,25,36,53,5,3,3,3,3,3,3,3,"ANXW",4,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,0,0,2
828,33,1,1,4,"opponent",5,3,2,64,31,17,75,63,31,39,48,35,37,41,51,4,3,4,4,4,4,2,"ControlW",5,4,4,4,2,2,3,3,4,3,4,3,4,4,4,4,3,0,0,0
623,25,4,2,5,"supporter",10,5,2,80,73,65,65,35,13,25,65,72,3,60,0,3,3,3,3,3,3,2,"ANXW",5,5,3,4,4,5,3,5,6,5,5,1,3,3,5,3,5,0,0,0
327,24,1,1,3,"supporter",5,4,2,50,55,50,55,95,52,51,53,54,52,56,54,3,3,3,3,3,3,3,"ANGW",4,4,4,4,4,4,4,4,7,5,4,4,4,4,4,4,4,0,1,0
297,38,5,1,3,"supporter",6,4,2,68,32,42,67,70,18,58,52,67,69,57,83,3,3,3,3,3,3,3,"ANXW",4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,0,0,1
428,62,1,1,3,"supporter",8,5,2,100,0,100,0,100,0,28,82,26,7,70,49,3,4,3,3,3,2,1,"ANGW",7,7,7,7,1,1,1,1,5,5,5,2,2,7,7,7,1,0,2,0
3016,62,1,1,4,"opponent",2,5,2,89,92,6,95,99,94,90,1,95,80,1,1,2,3,3,2,3,2,3,"ANGW",6,6,6,1,4,2,2,2,4,4,4,2,5,6,5,3,2,0,2,0
553,24,1,2,2,"supporter",10,6,2,100,0,2,8,100,2,3,0,8,0,5,12,3,3,3,3,3,3,3,"ANXW",4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,0,0,0
451,71,3,2,6,"opponent",3,5,2,56,5,41,55,51,1,56,9,56,53,3,1,3,3,4,1,4,2,1,"ANGW",3,4,2,3,2,3,2,4,3,2,4,4,3,5,5,3,3,0,1,0
715,63,3,1,3,"supporter",7,3,2,75,4,71,42,72,4,15,39,7,79,29,3,2,3,2,4,3,1,1,"ANGW",1,5,5,4,5,5,3,5,5,5,5,6,5,2,2,1,5,0,2,0
621,52,3,1,6,"supporter",10,4,2,100,0,100,0,100,0,0,100,50,50,50,0,1,5,1,5,1,1,1,"ANGW",7,7,7,7,1,1,1,1,4,4,4,7,7,1,7,4,1,0,1,0
707,32,4,1,3,"opponent",5,4,2,53,49,50,48,50,40,52,54,50,50,48,19,3,3,2,3,3,2,2,"ControlW",3,4,3,3,3,3,4,3,6,6,6,4,4,4,4,4,3,0,0,0
641,55,2,1,4,"supporter",5,3,2,76,19,66,25,67,8,46,46,52,48,39,0,3,5,1,1,3,1,4,"ControlW",4,5,5,5,1,1,1,1,1,1,1,5,6,2,2,2,6,0,0,0
357,56,4,1,3,"opponent",5,4,2,52,8,12,53,48,14,48,49,23,28,44,1,3,3,3,2,4,2,2,"HappyW",5,5,6,2,4,4,4,4,3,3,4,4,4,6,6,5,4,2,0,0
303,64,3,2,6,"opponent",4,4,2,62,41,41,65,61,30,62,48,50,48,37,34,3,2,2,2,3,2,5,"ANGW",4,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,0,0,0
807,48,4,2,2,"supporter",10,1,2,99,0,100,0,96,0,0,93,4,50,21,0,1,3,4,1,4,4,3,"ControlW",6,7,6,5,3,2,3,3,3,2,2,5,2,6,6,2,2,0,0,0
410,58,1,2,3,"opponent",3,4,2,52,40,60,56,59,46,45,33,49,23,59,62,4,3,3,3,3,3,2,"ANGW",3,2,6,4,4,3,4,3,5,4,4,5,5,4,5,5,5,0,1,2
404,26,5,2,6,"opponent",3,6,2,90,11,11,86,88,11,90,32,74,51,0,0,2,2,1,2,2,1,1,"ControlW",7,6,7,1,2,2,3,2,3,5,4,1,1,7,6,3,2,0,0,0
619,39,4,1,6,"supporter",5,4,2,51,52,66,51,67,49,67,49,1,50,98,0,5,4,1,3,5,3,2,"ControlW",1,1,4,1,1,1,1,1,7,7,7,4,4,4,4,4,4,0,0,0
1836,60,4,1,3,"opponent",1,6,2,86,2,0,96,84,1,93,2,58,84,1,2,1,1,1,1,1,1,1,"ControlW",7,7,7,7,2,1,2,1,5,3,5,2,2,5,6,4,4,0,0,0
415,26,5,1,6,"supporter",10,6,2,39,82,55,83,66,77,54,32,80,29,13,50,4,2,2,2,2,3,5,"HappyW",6,6,5,5,2,3,6,4,4,4,5,5,6,6,6,6,6,0,0,0
4472,24,1,2,4,"opponent",5,2,2,78,4,9,2,64,0,42,52,13,23,47,9,4,3,1,2,2,2,2,"HappyW",6,7,1,1,2,2,2,2,5,5,4,4,2,6,6,6,2,2,0,0
537,30,5,2,3,"opponent",5,3,2,50,24,23,50,54,10,50,48,9,29,33,0,3,4,3,3,3,2,5,"ANXW",4,3,4,4,3,3,3,3,5,6,5,2,4,3,4,4,3,0,2,1
572,33,3,2,3,"supporter",6,5,2,33,45,44,56,58,46,55,51,39,58,44,59,3,2,4,4,2,3,3,"ControlW",3,4,6,2,3,4,6,5,2,6,4,4,6,5,3,4,3,0,0,0
919,33,3,1,3,"opponent",8,4,2,42,50,22,50,50,28,50,50,35,75,50,27,4,3,3,1,4,1,2,"ANXW",5,5,5,1,3,3,3,3,7,7,7,4,4,6,6,4,3,0,0,2
321,41,3,2,4,"opponent",5,4,2,50,13,56,51,55,13,53,42,12,53,11,14,3,4,3,3,3,3,3,"ANGW",6,6,6,4,1,1,1,1,6,6,5,4,2,3,2,6,2,0,0,0
631,55,2,1,3,"opponent",5,1,2,81,6,9,65,69,3,51,51,62,63,5,1,4,2,4,2,2,3,2,"HappyW",7,7,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0
453,23,1,1,3,"supporter",10,1,2,55,51,54,49,45,43,51,47,4,52,70,0,4,3,4,2,4,3,2,"ANGW",1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,0
411,42,1,1,6,"opponent",5,5,2,79,20,24,77,71,33,81,49,71,57,0,1,3,3,4,1,2,4,5,"ANXW",5,4,4,1,2,4,2,4,6,4,6,5,1,4,4,1,3,0,0,2
602,32,1,2,1,"supporter",10,7,2,100,0,100,0,100,0,0,100,0,11,100,0,1,1,3,1,1,3,3,"ControlW",7,7,7,6,1,1,1,1,4,4,4,1,1,7,7,7,1,0,0,0
