"duration","age","gender","edu","pre_emotion_good","pre_emotion_happy","pre_emotion_tired","pre_emotion_tense","pids_1","pids_2","pids_3","pids_4","ideology","interest","attention_check","sam","ft_inparty_supporter","ft_outparty_supporter","ft_inparty","ft_outparty","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_nationalist","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","condition","ideology_cat"
538,28,1,5,7,3,1,5,3,4,4,1,6,4,2,5,62,39,95,72,53,57,15,12,30,2,2,3,3,7,7,7,3,5,3,6,6,3,3,2,5,4,5,3,3,"ControlW","right"
723,34,1,7,5,5,3,5,4,4,5,4,2,4,2,9,100,46,100,48,72,34,70,48,72,4,4,4,3,5,3,5,6,3,5,5,4,3,3,3,3,3,3,2,2,"HappyP","left"
530,36,1,3,6,6,6,6,3,2,3,4,6,1,2,7,100,0,100,2,62,46,65,21,34,4,4,4,4,6,6,6,2,6,2,6,6,6,4,4,4,4,1,4,1,"HappyQ","right"
566,40,1,5,5,5,3,5,5,5,5,5,7,4,2,6,79,27,81,10,38,75,14,73,57,3,3,5,3,5,5,5,5,5,4,4,4,3,4,5,3,3,4,3,1,"ControlP","right"
574,42,1,3,2,2,1,1,3,3,3,4,6,2,2,3,55,51,71,51,51,51,51,51,51,4,4,4,4,1,1,1,3,4,4,5,4,4,3,3,3,3,3,1,1,"HappyW","right"
1180,43,1,4,7,7,6,7,4,4,4,4,7,5,2,9,73,0,75,0,51,71,51,61,73,4,4,5,4,5,5,5,5,5,5,4,4,4,4,3,2,2,4,1,1,"HappyP","right"
425,42,1,2,4,3,3,3,4,4,4,4,4,1,2,3,81,47,86,21,58,53,52,51,49,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,1,"ControlW","left"
625,42,1,4,1,1,1,1,4,4,4,4,4,4,3,1,80,0,80,0,51,48,40,0,0,4,4,4,4,7,7,7,4,4,4,4,4,4,5,5,3,3,3,1,1,"ControlQ","left"
545,25,1,5,5,5,3,4,4,3,4,3,7,2,2,7,58,35,63,45,50,73,55,91,50,4,4,5,4,7,7,7,4,4,4,2,3,3,3,2,2,1,1,3,1,"HappyQ","right"
301,25,1,5,4,6,2,2,4,4,6,1,9,5,2,7,52,9,52,10,51,60,31,64,51,4,4,4,4,7,7,7,4,4,4,4,4,4,4,2,4,1,1,4,1,"ControlW","right"
764,30,1,5,6,6,3,6,1,4,4,1,7,5,2,7,70,48,78,45,50,54,47,71,54,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,4,3,3,3,4,"ControlP","right"
309,38,1,2,6,5,4,6,4,4,4,4,7,4,2,7,57,0,60,0,61,15,62,63,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"HappyW","right"
152,28,1,4,3,3,3,4,4,5,5,3,4,4,3,3,37,46,33,42,59,56,61,40,35,3,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,"ControlQ","left"
776,37,1,5,5,4,2,5,4,6,5,5,8,3,2,5,57,47,55,53,56,46,56,45,55,3,4,4,5,4,5,5,5,5,4,5,4,4,3,2,3,3,4,2,1,"HappyP","right"
325,42,1,3,6,6,3,3,4,5,5,5,7,3,2,7,43,75,59,32,42,29,36,37,57,5,4,5,4,3,4,5,5,3,5,4,4,5,3,4,4,4,3,3,2,"HappyP","right"
1266,30,1,5,6,6,3,5,5,4,4,1,8,4,2,7,80,10,80,10,30,80,80,80,70,4,2,4,2,2,2,2,4,4,3,3,6,3,1,1,1,1,1,1,1,"HappyW","right"
1055,19,1,9,6,5,4,5,7,3,4,1,1,5,2,7,64,50,80,50,81,50,81,79,50,4,4,4,4,4,4,4,4,3,4,2,2,3,3,2,4,1,4,1,1,"ControlQ","left"
668,70,1,3,3,1,1,2,6,6,6,6,8,4,1,3,80,3,79,10,0,87,2,30,51,1,1,2,2,2,1,2,3,2,2,6,1,1,5,5,5,5,5,5,1,"HappyQ","right"
345,24,1,7,6,6,5,6,4,4,5,5,7,5,3,7,85,64,57,52,65,68,65,62,64,4,4,5,3,4,5,5,6,5,6,6,6,5,2,4,3,4,3,4,2,"ControlQ","right"
126,22,1,4,4,4,4,4,4,4,4,4,6,5,3,5,62,53,54,75,72,50,55,60,100,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"HappyP","right"
619,20,1,3,4,3,2,3,4,4,4,1,1,1,2,3,72,22,75,2,66,40,70,59,51,5,5,5,5,3,4,4,5,5,5,4,4,4,3,1,1,2,3,1,1,"HappyW","left"
273,26,0,6,5,6,5,5,6,5,5,6,6,2,2,7,80,0,90,0,0,100,0,0,80,3,5,4,3,5,6,5,6,4,5,5,4,5,3,4,5,5,4,4,2,"ControlW","right"
381,25,0,4,5,3,2,3,5,1,2,7,7,3,2,6,65,0,65,0,35,65,50,25,55,6,3,4,6,6,4,6,1,2,6,5,2,2,5,2,2,2,1,2,1,"ControlP","right"
413,43,0,3,7,7,7,7,7,7,7,7,10,7,2,7,100,0,100,0,25,100,21,27,100,1,1,2,1,1,1,1,5,1,1,7,7,7,5,5,4,3,4,3,1,"HappyQ","right"
300,34,0,5,5,5,5,5,4,5,4,6,9,5,2,7,40,42,35,57,67,62,35,75,70,4,3,5,5,5,4,4,4,3,4,5,3,4,3,3,3,3,3,3,1,"ControlQ","right"
517,21,0,5,6,7,3,6,4,4,4,4,6,4,2,8,69,20,81,28,44,61,51,39,44,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,3,3,4,3,1,"HappyP","right"
251,21,0,5,5,5,5,6,5,5,5,5,6,3,2,7,58,61,58,56,59,65,73,60,74,2,3,4,4,3,4,5,5,4,4,3,5,5,3,3,2,4,3,4,2,"HappyW","right"
541,36,0,5,6,6,2,5,6,7,6,6,0,4,2,7,100,0,100,0,80,25,85,49,21,3,4,3,4,5,4,5,1,1,5,4,4,3,1,1,2,1,1,3,1,"HappyQ","left"
448,21,0,4,5,6,5,6,1,1,1,1,7,4,1,6,95,0,74,14,60,13,76,61,31,4,5,5,4,3,3,4,4,5,5,4,3,3,4,2,3,2,2,3,2,"ControlW","right"
768,19,0,3,4,4,4,4,4,4,5,6,6,6,1,7,51,51,64,59,57,51,51,51,51,3,3,4,4,6,3,6,5,6,5,5,6,6,2,3,3,4,4,4,2,"HappyW","right"
539,38,0,4,5,4,5,5,5,5,4,4,3,4,2,7,81,30,84,25,48,68,56,26,30,5,5,5,5,5,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,"HappyP","left"
421,51,0,5,6,6,6,6,5,5,5,4,8,6,2,7,71,29,72,5,23,79,54,57,51,1,3,3,3,4,4,4,4,1,4,3,4,4,4,5,3,3,3,3,1,"HappyQ","right"
959,49,1,4,4,5,2,5,3,3,3,3,6,2,2,5,69,36,69,34,71,69,40,70,51,5,5,5,4,4,5,4,5,3,3,4,5,4,4,4,2,2,2,1,1,"ControlP","right"
378,36,0,6,7,6,6,7,6,5,5,6,9,5,6,7,70,9,87,14,61,39,58,55,29,6,3,5,5,6,5,5,6,6,6,7,5,6,4,3,5,4,5,4,4,"ControlW","right"
440,47,0,4,5,5,4,5,3,4,4,4,3,3,2,7,85,25,85,25,51,50,50,40,40,4,4,4,4,5,5,5,4,4,4,3,4,3,4,3,3,2,2,3,1,"HappyP","left"
394,48,1,4,5,4,7,2,5,5,4,4,7,2,2,5,61,35,63,39,37,64,47,37,63,5,5,4,5,5,5,5,4,3,5,4,6,4,4,4,5,5,5,3,2,"ControlQ","right"
794,50,1,3,4,4,4,4,4,4,4,4,6,4,2,7,51,49,51,53,52,51,52,51,50,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"HappyQ","right"
354,50,0,3,4,4,2,4,4,3,3,4,6,4,2,6,69,11,69,22,58,57,64,54,58,4,4,5,4,6,4,4,4,5,5,6,5,4,4,4,3,2,1,3,2,"ControlW","right"
783,54,0,3,6,6,5,5,5,4,4,5,7,6,2,8,76,12,83,20,43,70,58,26,39,2,2,5,6,7,4,4,5,2,3,3,6,4,1,1,1,1,1,1,1,"HappyW","right"
458,46,0,3,5,5,5,5,5,4,5,3,7,4,2,7,93,17,97,1,17,88,47,51,51,2,2,2,2,4,4,4,2,2,3,5,5,5,5,4,3,4,3,2,1,"HappyQ","right"
576,20,0,5,7,7,7,7,6,6,6,4,1,7,2,9,93,81,90,97,88,87,95,17,16,5,5,5,5,6,6,6,6,6,6,6,6,6,3,1,4,1,3,1,3,"ControlW","left"
522,44,0,1,6,3,2,3,6,6,6,6,6,5,3,8,70,68,92,90,57,74,75,80,60,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,"HappyP","right"
663,49,1,3,4,3,4,3,6,4,6,6,8,2,2,4,65,37,81,5,51,81,73,22,90,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,5,4,1,3,"ControlP","right"
226,42,0,8,5,4,3,3,6,4,5,3,6,5,2,8,59,60,58,56,41,68,55,71,67,5,3,4,4,5,4,3,4,2,3,5,4,3,4,2,3,3,4,3,3,"HappyW","right"
296,43,0,4,2,1,1,2,4,3,4,4,2,1,2,5,75,2,74,0,51,52,32,51,51,6,5,6,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,2,"HappyP","left"
570,20,0,4,6,5,6,6,4,5,4,1,2,4,2,6,55,0,60,0,71,43,61,36,75,4,4,4,4,3,3,3,3,5,4,5,1,3,2,2,2,1,4,2,1,"ControlQ","left"
554,23,0,5,7,6,2,6,5,6,6,2,8,5,2,7,86,36,85,26,26,80,30,31,59,5,5,6,6,6,6,6,5,3,6,6,2,2,5,4,2,5,4,2,1,"ControlP","right"
1013,71,0,3,6,6,5,7,6,6,6,4,1,5,2,8,10,100,11,100,12,93,85,84,51,1,2,3,2,7,6,6,5,5,2,7,6,6,2,4,2,1,4,1,5,"HappyQ","left"
1049,31,0,9,4,4,4,4,5,4,4,4,8,4,3,5,76,83,82,76,82,83,80,81,82,7,7,7,7,6,7,7,7,7,7,7,7,7,5,5,5,5,5,5,1,"HappyW","right"
411,43,1,3,4,4,4,4,4,4,4,4,8,3,2,5,49,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,"ControlW","right"
413,33,0,2,5,5,4,4,3,3,5,4,6,2,2,7,50,50,50,50,50,50,50,50,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,2,1,"ControlP","right"
116,26,0,5,4,4,4,5,5,4,5,5,6,3,2,7,81,51,59,58,65,69,57,55,30,4,6,5,4,6,6,6,5,6,5,6,6,5,4,4,3,4,5,4,1,"ControlW","right"
296,34,0,7,7,6,7,6,5,4,4,4,7,6,2,7,79,13,87,8,26,79,17,38,79,2,2,2,2,5,5,5,2,1,2,2,5,4,5,4,3,3,3,3,2,"HappyQ","right"
224,34,0,3,5,5,4,5,4,4,5,5,7,4,2,5,73,57,57,39,61,72,63,73,73,3,4,4,5,3,5,5,3,3,5,4,3,4,3,4,2,4,4,3,1,"ControlQ","right"
669,43,0,5,5,6,5,6,5,5,5,4,8,3,2,7,70,5,70,5,43,60,6,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,"HappyW","right"
339,44,1,6,5,4,5,5,4,4,4,3,3,4,2,7,70,29,74,37,64,51,34,61,43,5,4,4,5,5,5,4,4,3,5,5,5,4,4,1,1,1,4,1,1,"HappyP","left"
565,34,0,3,4,4,3,4,6,6,6,4,8,3,2,5,79,5,80,5,27,80,0,5,81,5,5,6,6,6,6,6,5,5,5,3,2,2,4,4,2,4,2,2,1,"ControlW","right"
349,29,0,8,7,7,6,7,6,5,7,6,9,7,5,7,60,76,40,90,86,64,65,62,63,6,7,5,6,6,6,5,6,6,4,7,6,5,5,3,4,4,5,4,5,"HappyW","right"
477,36,0,5,5,5,5,5,6,5,5,4,7,5,2,7,62,64,59,65,62,63,65,68,61,4,4,4,4,4,4,4,5,4,5,5,5,5,3,3,3,3,3,3,4,"HappyQ","right"
403,38,0,5,6,6,6,6,4,5,5,5,7,4,2,7,64,66,70,65,39,67,34,51,58,4,3,3,4,4,3,3,5,5,4,4,3,3,4,3,3,4,3,2,1,"ControlQ","right"
245,19,1,4,6,7,4,6,5,5,6,5,8,6,2,8,97,22,90,34,70,69,57,70,66,5,4,5,5,5,5,5,6,6,6,6,6,6,4,4,4,4,4,3,3,"ControlP","right"
134,21,0,5,5,5,5,5,3,3,3,3,4,2,3,3,52,52,44,61,54,69,43,71,43,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,"ControlQ","left"
497,20,0,5,6,6,5,7,5,4,3,4,6,5,2,8,59,66,97,78,38,78,74,100,66,6,5,4,3,6,5,4,7,6,7,6,1,1,4,1,3,5,5,2,2,"HappyQ","right"
357,24,1,2,7,7,5,3,3,4,4,4,7,4,2,5,89,48,51,51,54,69,56,59,41,4,5,4,4,5,5,5,3,4,3,3,4,3,3,3,4,4,2,3,2,"ControlW","right"
1908,39,0,4,5,5,5,6,4,5,4,4,6,2,2,8,64,11,71,18,19,37,60,69,48,3,4,4,4,4,4,4,4,5,5,4,3,5,3,2,3,4,2,3,1,"HappyP","right"
2126,28,0,8,5,7,7,6,6,7,5,7,9,7,5,9,95,66,84,84,70,84,84,67,96,6,5,7,6,6,7,6,7,5,7,5,6,6,4,4,5,4,3,5,5,"HappyW","right"
285,25,1,5,6,4,3,2,5,5,6,5,0,4,2,5,92,100,99,100,85,0,61,100,53,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,2,3,3,3,"ControlW","left"
156,20,0,3,3,3,4,4,3,4,4,4,7,4,2,8,80,51,51,51,51,51,35,75,50,3,5,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,"ControlP","right"
510,36,0,7,6,5,6,6,4,4,4,4,6,6,2,7,76,39,87,54,35,65,39,65,75,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,4,3,1,"HappyP","right"
290,44,1,7,7,7,7,7,3,3,3,3,3,3,1,5,42,43,43,44,44,43,43,43,43,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"HappyW","left"
181,28,1,5,5,5,5,5,4,4,4,4,6,4,3,5,77,72,76,76,76,65,71,67,77,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,2,"ControlQ","right"
218,38,0,5,4,4,4,4,4,4,4,4,7,1,2,5,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"HappyP","right"
196,38,0,8,5,5,4,5,5,4,5,3,8,6,2,7,68,67,77,74,76,76,73,71,74,6,4,5,3,4,4,3,3,4,4,5,5,4,3,4,4,3,3,3,3,"HappyW","right"
790,44,1,4,5,6,2,5,5,5,5,4,8,5,2,5,91,46,100,50,20,70,56,10,0,4,3,4,4,7,7,7,4,4,4,4,4,4,2,4,4,1,1,2,1,"HappyQ","right"
162,35,1,5,4,3,6,5,4,6,7,5,7,5,3,7,75,69,92,88,61,71,79,77,62,5,6,4,5,4,5,6,4,4,5,5,5,3,3,4,3,5,4,2,2,"ControlW","right"
620,65,1,5,6,7,5,6,4,4,4,4,2,2,2,7,100,0,100,0,100,1,21,14,0,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,"ControlP","left"
523,29,0,5,5,6,4,5,7,7,7,7,10,4,2,7,100,97,100,0,25,100,0,50,100,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,5,4,3,1,"ControlQ","right"
754,29,0,4,3,2,2,4,7,7,7,4,0,6,2,5,100,45,100,51,100,50,30,70,51,4,4,4,4,5,7,6,7,6,4,6,4,4,3,1,1,1,1,2,2,"HappyQ","left"
174,38,0,7,5,5,4,4,3,5,4,5,7,6,2,7,75,38,63,64,39,61,60,65,60,4,3,4,5,5,5,4,4,6,4,5,3,5,3,3,4,2,3,4,3,"HappyW","right"
590,42,0,4,7,7,7,7,3,4,4,4,6,6,2,9,52,37,52,38,41,46,55,45,15,4,4,4,4,4,4,4,4,3,4,5,5,4,1,1,1,1,1,3,1,"ControlP","right"
630,38,0,4,6,6,6,7,5,5,6,5,8,6,2,7,93,33,100,3,55,90,68,23,57,3,3,3,3,5,5,5,4,3,4,5,4,5,4,2,2,3,1,2,1,"HappyP","right"
254,19,0,6,3,4,1,1,4,4,3,4,4,4,4,5,35,47,43,51,66,53,0,0,42,3,4,2,3,4,3,7,4,3,4,3,4,4,2,3,2,3,3,4,1,"ControlW","left"
435,34,0,4,5,5,5,5,5,5,5,4,7,2,2,7,71,28,76,18,21,56,19,27,52,1,1,1,1,4,4,4,4,4,4,6,4,4,4,1,3,4,2,3,1,"ControlW","right"
636,40,0,5,2,4,5,3,4,3,4,3,6,2,2,6,70,50,70,50,50,60,50,40,60,3,2,4,3,4,3,4,4,3,2,5,5,3,5,3,4,4,3,2,3,"ControlQ","right"
420,24,0,5,7,6,6,6,5,4,4,1,6,4,2,7,63,37,61,21,59,57,61,56,63,4,5,4,4,4,4,3,5,4,4,4,5,5,3,4,4,3,4,2,1,"ControlP","right"
339,29,0,1,5,5,3,5,4,5,4,3,6,3,1,7,65,0,95,0,82,71,77,61,63,5,5,2,4,3,4,5,5,4,5,3,6,5,3,5,3,4,4,4,2,"HappyP","right"
201,32,0,8,3,4,5,4,5,5,6,4,7,6,2,7,74,63,71,34,37,43,59,41,61,4,4,5,4,4,3,4,6,6,5,4,4,5,3,3,4,3,4,3,3,"HappyW","right"
323,60,1,4,4,5,2,6,4,4,4,6,6,5,2,6,70,0,81,0,31,77,23,0,40,2,2,2,1,4,7,5,4,1,4,6,4,6,5,5,5,4,4,4,2,"ControlP","right"
389,40,1,3,6,6,6,6,4,4,4,4,4,4,2,5,72,14,78,14,23,30,14,14,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,"HappyP","left"
818,31,0,6,4,4,4,4,4,4,4,4,3,1,1,5,81,51,63,51,71,51,100,70,51,4,4,4,4,4,4,4,5,3,4,5,5,6,3,2,5,1,5,5,1,"ControlW","left"
295,37,0,5,4,5,2,7,4,5,4,5,6,4,3,5,68,11,70,35,33,69,58,1,55,4,5,5,4,3,5,5,5,4,4,5,5,4,2,3,4,3,4,2,1,"HappyQ","right"
275,18,0,7,6,6,6,7,4,4,4,4,6,4,2,7,74,30,71,8,50,53,29,52,51,4,4,4,4,6,6,6,4,5,3,3,3,5,2,2,2,4,3,2,1,"HappyW","right"
344,37,1,4,4,4,2,3,6,6,6,4,9,2,2,5,93,0,99,5,9,85,0,91,88,1,1,1,1,6,6,5,1,1,1,7,7,7,4,5,2,3,3,2,3,"HappyQ","right"
512,36,1,3,4,4,4,4,4,1,4,4,7,4,2,4,49,0,49,0,18,62,52,21,22,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,5,2,2,"HappyP","right"
1598,20,1,3,5,5,2,3,5,4,2,1,8,4,2,7,76,14,94,16,76,75,87,82,14,7,7,7,7,6,6,6,7,7,7,1,1,1,1,1,1,1,1,1,1,"ControlW","right"
613,41,1,3,3,2,2,2,4,4,4,4,6,5,2,3,80,0,83,0,51,51,50,48,48,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,3,1,"ControlP","right"
269,37,0,6,3,3,2,3,4,4,4,4,2,2,2,5,51,0,51,0,1,18,51,51,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"HappyW","left"
521,40,0,4,6,6,3,6,7,7,7,1,0,5,2,7,100,0,100,0,100,50,100,20,47,1,1,1,4,3,3,3,1,1,1,7,7,7,2,1,2,1,3,1,1,"ControlQ","left"
698,28,1,5,5,5,4,5,4,4,4,4,6,4,2,6,59,31,66,31,41,58,51,58,51,4,4,4,4,5,5,5,4,4,4,4,4,4,3,3,2,2,3,2,3,"HappyQ","right"
273,57,1,6,7,7,7,7,3,4,5,2,7,5,3,7,57,64,56,65,52,51,63,32,52,4,5,4,5,4,4,4,3,4,4,3,4,4,2,4,4,3,3,4,2,"HappyP","right"
235,22,0,3,7,5,6,4,7,4,5,6,10,7,2,7,68,67,85,80,78,74,66,83,86,5,6,4,7,7,5,6,2,4,6,7,5,3,5,1,3,4,4,2,4,"ControlP","right"
359,41,1,5,3,4,2,4,4,4,4,3,8,4,2,4,51,31,68,24,19,54,37,18,73,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,"ControlW","right"
341,43,0,3,3,3,3,2,5,6,6,5,9,2,2,3,93,19,94,18,19,93,51,51,51,2,2,2,2,4,4,4,4,4,4,4,4,4,1,5,1,4,3,1,1,"ControlP","right"
290,34,0,3,5,5,2,4,5,3,5,3,8,3,2,7,69,20,72,19,21,69,23,23,70,2,2,2,2,3,3,3,3,2,4,5,5,3,4,4,3,4,4,2,1,"HappyP","right"
636,54,1,6,2,1,1,1,4,4,4,4,4,4,2,1,70,0,62,16,53,63,34,42,40,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,4,3,2,2,"HappyQ","left"
293,44,0,6,4,4,2,4,4,4,6,5,8,5,2,5,86,2,92,3,39,55,36,39,64,3,4,4,4,4,4,4,4,4,3,3,4,4,5,3,1,2,4,1,1,"HappyW","right"
690,36,0,3,7,7,5,6,4,4,1,1,3,1,2,7,80,0,80,0,10,90,70,80,52,6,6,6,6,6,6,6,7,6,6,1,2,2,5,3,4,1,4,4,1,"ControlW","left"
492,42,0,2,3,4,5,3,6,5,5,5,2,5,2,4,85,15,85,5,85,55,60,55,65,6,5,4,4,5,4,5,5,3,6,4,3,3,2,2,1,1,1,1,1,"ControlQ","left"
562,77,0,3,6,6,6,6,4,4,4,4,2,5,2,7,82,27,92,0,80,26,51,51,54,2,3,4,4,4,4,4,4,4,4,5,5,3,4,4,4,3,3,1,1,"ControlQ","left"
460,43,0,5,6,4,3,6,4,4,4,1,2,5,2,4,82,0,87,0,81,38,11,0,79,4,4,4,6,4,4,4,4,4,4,6,6,4,3,1,1,2,2,1,1,"ControlP","left"
443,43,0,5,5,4,3,4,4,1,4,4,8,5,2,5,92,40,85,74,65,4,4,0,65,4,4,4,6,5,6,4,4,4,4,3,2,2,2,1,1,1,2,1,2,"HappyW","right"
667,36,1,4,6,6,2,6,6,6,4,1,2,3,2,7,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,2,1,"ControlW","left"
391,40,1,3,6,6,6,6,4,4,4,4,8,4,2,7,79,1,80,5,51,60,51,51,54,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,"HappyP","right"
647,73,0,4,7,7,7,7,5,5,5,4,8,6,1,9,87,0,71,0,0,71,0,0,0,2,2,2,2,4,4,4,6,2,2,4,6,6,4,5,4,4,4,1,1,"HappyQ","right"
352,23,1,5,5,6,3,6,7,6,7,3,2,5,2,5,93,3,95,6,72,29,23,15,72,4,4,5,3,2,4,4,3,2,5,6,7,6,5,4,4,1,2,4,1,"ControlP","left"
477,32,1,5,4,5,4,6,4,4,4,4,0,1,2,5,59,10,70,10,50,51,70,51,70,5,5,5,5,7,7,7,5,5,5,4,4,4,4,2,2,2,4,1,1,"ControlQ","left"
256,52,0,8,7,7,7,7,5,4,4,4,6,4,2,9,70,33,73,14,51,66,35,55,55,5,5,5,5,7,7,7,7,7,7,7,7,7,4,4,4,3,4,2,1,"ControlW","right"
426,63,0,8,7,7,6,1,5,5,4,2,7,6,2,9,66,0,63,100,10,56,100,10,0,4,4,4,4,4,4,4,4,2,4,1,1,4,3,4,5,1,5,4,1,"HappyP","right"
345,49,1,4,6,6,5,5,3,2,4,4,6,4,2,7,51,31,51,30,42,51,60,51,51,6,6,6,5,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,1,"HappyP","right"
371,58,1,7,5,5,4,7,6,4,6,5,3,5,2,5,65,30,78,7,77,42,64,88,51,5,5,5,5,4,4,4,4,3,4,4,4,4,1,1,1,1,2,1,1,"ControlP","left"
499,54,0,5,7,7,6,7,4,4,5,5,6,6,2,7,84,1,93,3,12,83,85,53,85,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,5,4,1,2,"HappyQ","right"
509,23,1,8,5,5,5,6,3,3,4,3,4,2,2,7,50,30,50,30,50,50,30,60,70,5,3,5,3,4,4,4,4,4,4,4,5,4,3,2,3,2,2,2,1,"ControlQ","left"
710,60,1,4,4,4,3,4,4,5,4,4,7,4,2,5,72,44,77,45,45,60,44,47,45,3,4,3,4,3,4,4,4,3,4,5,4,4,5,2,3,2,4,1,1,"HappyW","right"
319,61,1,4,6,5,5,6,3,3,4,1,3,4,2,7,74,1,76,1,63,61,69,65,63,5,5,5,5,5,5,5,4,4,4,4,4,4,2,3,2,1,1,2,1,"ControlP","left"
368,43,1,8,7,7,2,5,4,2,4,2,6,2,2,7,79,51,66,21,51,64,65,61,64,6,6,6,6,6,6,6,2,2,2,3,2,2,1,2,1,2,1,1,1,"ControlW","right"
483,62,1,5,7,7,7,7,4,5,4,4,8,4,2,7,100,0,86,0,35,63,44,29,49,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,2,1,1,"HappyQ","right"
588,62,1,8,7,6,5,6,7,5,7,4,3,6,2,7,93,0,93,0,90,14,62,81,26,2,2,2,1,3,3,3,4,4,4,4,6,4,1,1,1,1,1,1,3,"ControlW","left"
302,48,1,8,6,6,6,6,4,4,4,3,6,6,2,7,64,78,31,50,55,85,69,35,58,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,3,1,"ControlQ","right"
521,45,1,5,3,3,5,3,4,4,4,1,4,1,2,5,65,43,61,42,58,56,57,43,42,4,4,4,4,5,5,5,4,4,4,4,4,4,4,3,3,3,4,1,1,"HappyW","left"
349,34,1,5,7,6,5,7,5,4,4,5,7,4,2,5,65,64,66,61,58,68,65,61,61,5,5,4,4,3,4,4,3,5,4,4,4,5,3,4,3,4,3,4,1,"HappyQ","right"
642,53,1,5,5,5,3,5,4,5,5,5,2,5,2,7,90,9,83,0,100,32,74,78,31,3,4,4,3,4,3,4,4,3,4,4,4,4,1,1,1,1,1,2,1,"HappyP","left"
556,23,1,8,4,5,3,5,5,3,5,3,6,3,2,7,89,36,93,29,35,75,50,61,40,5,4,4,5,5,5,5,3,5,5,4,3,1,4,1,2,1,3,2,1,"HappyW","right"
800,64,1,2,7,7,7,7,4,4,4,3,7,2,2,9,87,30,83,21,46,55,46,28,46,3,3,3,3,4,4,4,4,3,3,4,4,4,3,3,2,2,2,1,2,"ControlP","right"
427,49,1,5,6,6,5,6,4,2,3,4,6,3,2,7,67,23,71,5,58,51,55,66,57,4,4,4,4,5,5,5,5,5,4,4,4,4,2,2,4,2,2,2,4,"ControlQ","right"
1398,61,1,4,5,4,4,5,5,4,5,5,7,2,2,7,100,21,100,30,36,70,29,53,60,4,4,5,4,4,4,4,3,3,4,5,4,3,4,3,2,4,4,1,1,"HappyW","right"
703,64,1,5,6,7,5,7,5,5,5,5,6,4,2,9,85,95,76,37,42,76,83,58,59,5,5,5,6,6,6,6,4,4,4,4,4,4,4,4,3,3,4,4,1,"HappyP","right"
483,72,1,5,7,6,5,7,4,4,4,4,8,4,1,7,97,21,99,21,37,71,51,78,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,2,"HappyW","right"
